-1,0
-0.95,0.170827
-0.9,0.303157
-0.85,0.417965
-0.8,0.51866
-0.75,0.612514
-0.7,0.696505
-0.65,0.768253
-0.6,0.826371
-0.55,0.86929
-0.5,0.901795
-0.45,0.923295
-0.4,0.936931
-0.35,0.94533
-0.3,0.951207
-0.25,0.956185
-0.2,0.959804
-0.15,0.962524
-0.1,0.96432
-0.05,0.965781
3.19189e-16,0.967125
