8.43629e-13 -2.7 0.3, -2.20939e-13 0.707107 -0.707107,-0.763718,-0.808183
0.698811 -2.608 0.3, -0.183013 0.683013 -0.707107,-0.763718,-0.808183
1.35 -2.33827 0.3, -0.353553 0.612372 -0.707107,-0.763718,-0.808183
1.90919 -1.90919 0.3, -0.5 0.5 -0.707107,-0.763718,-0.808183
2.33827 -1.35 0.3, -0.612372 0.353553 -0.707107,-0.76337,-0.808183
2.608 -0.698811 0.3, -0.683013 0.183013 -0.707107,-0.76337,-0.808183
2.65 0 0.35, -0.707107 -0 -0.707107,-0.762826,-0.808183
2.5597 0.68587 0.35, -0.683013 -0.183013 -0.707107,-0.762826,-0.808183
2.29497 1.325 0.35, -0.612372 -0.353553 -0.707107,-0.759488,-0.808183
1.87383 1.87383 0.35, -0.5 -0.5 -0.707107,-0.759488,-0.808183
1.325 2.29497 0.35, -0.353553 -0.612372 -0.707107,-0.759488,-0.808183
0.68587 2.5597 0.35, -0.183013 -0.683013 -0.707107,-0.759488,-0.808183
-2.74041e-13 2.65 0.35, 7.3123e-14 -0.707107 -0.707107,-0.75848,-0.808183
-0.68587 2.5597 0.35, 0.183013 -0.683013 -0.707107,-0.75848,-0.808183
-1.325 2.29497 0.35, 0.353553 -0.612372 -0.707107,-0.75848,-0.808183
-1.87383 1.87383 0.35, 0.5 -0.5 -0.707107,-0.75848,-0.808183
-2.29497 1.325 0.35, 0.612372 -0.353553 -0.707107,-0.757761,-0.808183
-2.5597 0.68587 0.35, 0.683013 -0.183013 -0.707107,-0.757761,-0.808183
-2.65 -5.50435e-13 0.35, 0.707107 1.46874e-13 -0.707107,-0.757761,-0.808183
-2.5597 -0.68587 0.35, 0.683013 0.183013 -0.707107,-0.757761,-0.808183
-2.29497 -1.325 0.35, 0.612372 0.353553 -0.707107,-0.757118,-0.808183
-1.87383 -1.87383 0.35, 0.5 0.5 -0.707107,-0.757118,-0.808183
-1.325 -2.29497 0.35, 0.353553 0.612372 -0.707107,-0.757118,-0.808183
-0.68587 -2.5597 0.35, 0.183013 0.683013 -0.707107,-0.757118,-0.808183
8.28006e-13 -2.65 0.35, -2.20939e-13 0.707107 -0.707107,-0.756529,-0.808183
0.68587 -2.5597 0.35, -0.183013 0.683013 -0.707107,-0.756529,-0.808183
1.325 -2.29497 0.35, -0.353553 0.612372 -0.707107,-0.756047,-0.808183
1.87383 -1.87383 0.35, -0.5 0.5 -0.707107,-0.756047,-0.808183
2.29497 -1.325 0.35, -0.612372 0.353553 -0.707107,-0.753602,-0.808183
2.5597 -0.68587 0.35, -0.683013 0.183013 -0.707107,-0.753602,-0.808183
2.6 0 0.4, -0.707107 -0 -0.707107,-0.753602,-0.808172
2.51141 0.67293 0.4, -0.683013 -0.183013 -0.707107,-0.753602,-0.808172
2.25167 1.3 0.4, -0.612372 -0.353553 -0.707107,-0.752617,-0.808172
1.83848 1.83848 0.4, -0.5 -0.5 -0.707107,-0.752617,-0.808172
1.3 2.25167 0.4, -0.353553 -0.612372 -0.707107,-0.752617,-0.808172
0.67293 2.51141 0.4, -0.183013 -0.683013 -0.707107,-0.752617,-0.808172
-2.6887e-13 2.6 0.4, 7.3123e-14 -0.707107 -0.707107,-0.750995,-0.808172
-0.67293 2.51141 0.4, 0.183013 -0.683013 -0.707107,-0.750995,-0.808172
-1.3 2.25167 0.4, 0.353553 -0.612372 -0.707107,-0.750995,-0.808172
-1.83848 1.83848 0.4, 0.5 -0.5 -0.707107,-0.750995,-0.808172
-2.25167 1.3 0.4, 0.612372 -0.353553 -0.707107,-0.750411,-0.808172
-2.51141 0.67293 0.4, 0.683013 -0.183013 -0.707107,-0.750411,-0.808172
-2.6 -5.40049e-13 0.4, 0.707107 1.46874e-13 -0.707107,-0.750411,-0.808172
-2.51141 -0.67293 0.4, 0.683013 0.183013 -0.707107,-0.750411,-0.808172
-2.25167 -1.3 0.4, 0.612372 0.353553 -0.707107,-0.749606,-0.808172
-1.83848 -1.83848 0.4, 0.5 0.5 -0.707107,-0.749606,-0.808172
-1.3 -2.25167 0.4, 0.353553 0.612372 -0.707107,-0.749189,-0.808172
-0.67293 -2.51141 0.4, 0.183013 0.683013 -0.707107,-0.749189,-0.808172
8.12383e-13 -2.6 0.4, -2.20939e-13 0.707107 -0.707107,-0.747508,-0.808172
0.67293 -2.51141 0.4, -0.183013 0.683013 -0.707107,-0.747508,-0.808172
1.3 -2.25167 0.4, -0.353553 0.612372 -0.707107,-0.747508,-0.808172
1.83848 -1.83848 0.4, -0.5 0.5 -0.707107,-0.747508,-0.808172
2.25167 -1.3 0.4, -0.612372 0.353553 -0.707107,-0.746554,-0.808172
2.51141 -0.67293 0.4, -0.683013 0.183013 -0.707107,-0.746554,-0.808172
2.55 0 0.45, -0.707107 -0 -0.707107,-0.746554,-0.808134
2.46311 0.659989 0.45, -0.683013 -0.183013 -0.707107,-0.746554,-0.808134
2.20836 1.275 0.45, -0.612372 -0.353553 -0.707107,-0.744134,-0.808134
1.80312 1.80312 0.45, -0.5 -0.5 -0.707107,-0.744134,-0.808134
1.275 2.20836 0.45, -0.353553 -0.612372 -0.707107,-0.744134,-0.808134
0.659989 2.46311 0.45, -0.183013 -0.683013 -0.707107,-0.744134,-0.808134
-2.63699e-13 2.55 0.45, 7.3123e-14 -0.707107 -0.707107,-0.743612,-0.808134
-0.659989 2.46311 0.45, 0.183013 -0.683013 -0.707107,-0.743612,-0.808134
-1.275 2.20836 0.45, 0.353553 -0.612372 -0.707107,-0.743612,-0.808134
-1.80312 1.80312 0.45, 0.5 -0.5 -0.707107,-0.743612,-0.808134
-2.20836 1.275 0.45, 0.612372 -0.353553 -0.707107,-0.742618,-0.808134
-2.46311 0.659989 0.45, 0.683013 -0.183013 -0.707107,-0.742618,-0.808134
-2.55 -5.29664e-13 0.45, 0.707107 1.46874e-13 -0.707107,-0.742267,-0.808134
-2.46311 -0.659989 0.45, 0.683013 0.183013 -0.707107,-0.742267,-0.808134
-2.20836 -1.275 0.45, 0.612372 0.353553 -0.707107,-0.741227,-0.808134
-1.80312 -1.80312 0.45, 0.5 0.5 -0.707107,-0.741227,-0.808134
-1.275 -2.20836 0.45, 0.353553 0.612372 -0.707107,-0.741227,-0.808134
-0.659989 -2.46311 0.45, 0.183013 0.683013 -0.707107,-0.741227,-0.808134
7.96761e-13 -2.55 0.45, -2.20939e-13 0.707107 -0.707107,-0.740312,-0.808134
0.659989 -2.46311 0.45, -0.183013 0.683013 -0.707107,-0.740312,-0.808134
1.275 -2.20836 0.45, -0.353553 0.612372 -0.707107,-0.740312,-0.808134
1.80312 -1.80312 0.45, -0.5 0.5 -0.707107,-0.740312,-0.808134
2.20836 -1.275 0.45, -0.612372 0.353553 -0.707107,-0.737194,-0.808134
2.46311 -0.659989 0.45, -0.683013 0.183013 -0.707107,-0.737194,-0.808134
2.5 0 0.5, -0.707107 -0 -0.707107,-0.737194,-0.808134
2.41481 0.647048 0.5, -0.683013 -0.183013 -0.707107,-0.737194,-0.808134
2.16506 1.25 0.5, -0.612372 -0.353553 -0.707107,-0.736736,-0.808134
1.76777 1.76777 0.5, -0.5 -0.5 -0.707107,-0.736736,-0.808134
1.25 2.16506 0.5, -0.353553 -0.612372 -0.707107,-0.736736,-0.808134
0.647048 2.41481 0.5, -0.183013 -0.683013 -0.707107,-0.736736,-0.808134
-2.58529e-13 2.5 0.5, 7.3123e-14 -0.707107 -0.707107,-0.735576,-0.808134
-0.647048 2.41481 0.5, 0.183013 -0.683013 -0.707107,-0.735576,-0.808134
-1.25 2.16506 0.5, 0.353553 -0.612372 -0.707107,-0.735293,-0.808134
-1.76777 1.76777 0.5, 0.5 -0.5 -0.707107,-0.735293,-0.808134
-2.16506 1.25 0.5, 0.612372 -0.353553 -0.707107,-0.734782,-0.808134
-2.41481 0.647048 0.5, 0.683013 -0.183013 -0.707107,-0.734782,-0.808134
-2.5 -5.19278e-13 0.5, 0.707107 1.46874e-13 -0.707107,-0.734782,-0.808134
-2.41481 -0.647048 0.5, 0.683013 0.183013 -0.707107,-0.734782,-0.808134
-2.16506 -1.25 0.5, 0.612372 0.353553 -0.707107,-0.733911,-0.808134
-1.76777 -1.76777 0.5, 0.5 0.5 -0.707107,-0.733911,-0.808134
-1.25 -2.16506 0.5, 0.353553 0.612372 -0.707107,-0.733911,-0.808134
-0.647048 -2.41481 0.5, 0.183013 0.683013 -0.707107,-0.733911,-0.808134
7.81138e-13 -2.5 0.5, -2.20939e-13 0.707107 -0.707107,-0.733424,-0.808134
0.647048 -2.41481 0.5, -0.183013 0.683013 -0.707107,-0.733424,-0.808134
1.25 -2.16506 0.5, -0.353553 0.612372 -0.707107,-0.733424,-0.808134
1.76777 -1.76777 0.5, -0.5 0.5 -0.707107,-0.733424,-0.808134
2.16506 -1.25 0.5, -0.612372 0.353553 -0.707107,-0.730188,-0.808134
2.41481 -0.647048 0.5, -0.683013 0.183013 -0.707107,-0.730188,-0.808134
2.45 0 0.55, -0.707107 -0 -0.707107,-0.730188,-0.808023
2.36652 0.634107 0.55, -0.683013 -0.183013 -0.707107,-0.730188,-0.808023
2.12176 1.225 0.55, -0.612372 -0.353553 -0.707107,-0.729797,-0.808023
1.73241 1.73241 0.55, -0.5 -0.5 -0.707107,-0.729797,-0.808023
1.225 2.12176 0.55, -0.353553 -0.612372 -0.707107,-0.729797,-0.808023
0.634107 2.36652 0.55, -0.183013 -0.683013 -0.707107,-0.729797,-0.808023
-2.53358e-13 2.45 0.55, 7.3123e-14 -0.707107 -0.707107,-0.728492,-0.808023
-0.634107 2.36652 0.55, 0.183013 -0.683013 -0.707107,-0.728492,-0.808023
-1.225 2.12176 0.55, 0.353553 -0.612372 -0.707107,-0.728279,-0.808023
-1.73241 1.73241 0.55, 0.5 -0.5 -0.707107,-0.728279,-0.808023
-2.12176 1.225 0.55, 0.612372 -0.353553 -0.707107,-0.72819,-0.808023
-2.36652 0.634107 0.55, 0.683013 -0.183013 -0.707107,-0.72819,-0.808023
-2.45 -5.08893e-13 0.55, 0.707107 1.46874e-13 -0.707107,-0.72819,-0.808023
-2.36652 -0.634107 0.55, 0.683013 0.183013 -0.707107,-0.72819,-0.808023
-2.12176 -1.225 0.55, 0.612372 0.353553 -0.707107,-0.727369,-0.808023
-1.73241 -1.73241 0.55, 0.5 0.5 -0.707107,-0.727369,-0.808023
-1.225 -2.12176 0.55, 0.353553 0.612372 -0.707107,-0.727369,-0.808023
-0.634107 -2.36652 0.55, 0.183013 0.683013 -0.707107,-0.727369,-0.808023
7.65515e-13 -2.45 0.55, -2.20939e-13 0.707107 -0.707107,-0.723668,-0.808023
0.634107 -2.36652 0.55, -0.183013 0.683013 -0.707107,-0.723668,-0.808023
1.225 -2.12176 0.55, -0.353553 0.612372 -0.707107,-0.723668,-0.808023
1.73241 -1.73241 0.55, -0.5 0.5 -0.707107,-0.723668,-0.808023
2.12176 -1.225 0.55, -0.612372 0.353553 -0.707107,-0.723129,-0.808023
2.36652 -0.634107 0.55, -0.683013 0.183013 -0.707107,-0.723129,-0.808023
2.4 0 0.6, -0.707107 -0 -0.707107,-0.723129,-0.808023
2.31822 0.621166 0.6, -0.683013 -0.183013 -0.707107,-0.723129,-0.808023
2.07846 1.2 0.6, -0.612372 -0.353553 -0.707107,-0.722807,-0.808023
1.69706 1.69706 0.6, -0.5 -0.5 -0.707107,-0.722807,-0.808023
1.2 2.07846 0.6, -0.353553 -0.612372 -0.707107,-0.722807,-0.808023
0.621166 2.31822 0.6, -0.183013 -0.683013 -0.707107,-0.722807,-0.808023
-2.48188e-13 2.4 0.6, 7.3123e-14 -0.707107 -0.707107,-0.722473,-0.808023
-0.621166 2.31822 0.6, 0.183013 -0.683013 -0.707107,-0.722473,-0.808023
-1.2 2.07846 0.6, 0.353553 -0.612372 -0.707107,-0.722473,-0.808023
-1.69706 1.69706 0.6, 0.5 -0.5 -0.707107,-0.722473,-0.808023
-2.07846 1.2 0.6, 0.612372 -0.353553 -0.707107,-0.721472,-0.808023
-2.31822 0.621166 0.6, 0.683013 -0.183013 -0.707107,-0.721472,-0.808023
-2.4 -4.98507e-13 0.6, 0.707107 1.46874e-13 -0.707107,-0.721472,-0.808023
-2.31822 -0.621166 0.6, 0.683013 0.183013 -0.707107,-0.721472,-0.808023
-2.07846 -1.2 0.6, 0.612372 0.353553 -0.707107,-0.72138,-0.808023
-1.69706 -1.69706 0.6, 0.5 0.5 -0.707107,-0.72138,-0.808023
-1.2 -2.07846 0.6, 0.353553 0.612372 -0.707107,-0.721237,-0.808023
-0.621166 -2.31822 0.6, 0.183013 0.683013 -0.707107,-0.721237,-0.808023
7.49892e-13 -2.4 0.6, -2.20939e-13 0.707107 -0.707107,-0.720705,-0.808023
0.621166 -2.31822 0.6, -0.183013 0.683013 -0.707107,-0.720705,-0.808023
1.2 -2.07846 0.6, -0.353553 0.612372 -0.707107,-0.720705,-0.808023
1.69706 -1.69706 0.6, -0.5 0.5 -0.707107,-0.720705,-0.808023
2.07846 -1.2 0.6, -0.612372 0.353553 -0.707107,-0.71875,-0.808023
2.31822 -0.621166 0.6, -0.683013 0.183013 -0.707107,-0.71875,-0.808023
2.35 0 0.65, -0.707107 -0 -0.707107,-0.71875,-0.807971
2.26993 0.608225 0.65, -0.683013 -0.183013 -0.707107,-0.71875,-0.807971
2.03516 1.175 0.65, -0.612372 -0.353553 -0.707107,-0.717532,-0.807971
1.6617 1.6617 0.65, -0.5 -0.5 -0.707107,-0.717532,-0.807971
1.175 2.03516 0.65, -0.353553 -0.612372 -0.707107,-0.717532,-0.807971
0.608225 2.26993 0.65, -0.183013 -0.683013 -0.707107,-0.717532,-0.807971
-2.43017e-13 2.35 0.65, 7.3123e-14 -0.707107 -0.707107,-0.716031,-0.807971
