-1,0
-0.95,0.201101
-0.9,0.313883
-0.85,0.404744
-0.8,0.498888
-0.75,0.600021
-0.7,0.702743
-0.65,0.791062
-0.6,0.848989
-0.55,0.903315
-0.5,0.942921
-0.45,0.976279
-0.4,0.995764
-0.35,0.999682
-0.3,0.999682
-0.25,1
-0.2,1
-0.15,1
-0.1,1
-0.05,1
3.19189e-16,1
