-1,0
-0.95,0.100392
-0.9,0.186064
-0.85,0.26517
-0.8,0.3447
-0.75,0.429736
-0.7,0.529387
-0.65,0.63878
-0.6,0.766494
-0.55,0.884676
-0.5,0.959759
-0.45,0.98348
-0.4,0.988139
-0.35,0.990999
-0.3,0.992164
-0.25,0.993434
-0.2,0.995129
-0.15,0.996399
-0.1,0.997882
-0.05,0.998623
3.19189e-16,0.998941
