-1,0
-0.95,0.04305
-0.9,0.08675
-0.85,0.13245
-0.8,0.18155
-0.75,0.23265
-0.7,0.28675
-0.65,0.33695
-0.6,0.3881
-0.55,0.44075
-0.5,0.49625
-0.45,0.5399
-0.4,0.5679
-0.35,0.5862
-0.3,0.5951
-0.25,0.5963
-0.2,0.5963
-0.15,0.5963
-0.1,0.5963
-0.05,0.5963
3.19189e-16,0.5963
