-1,0.0833333
-0.95,0.25
-0.9,0.416667
-0.85,0.583333
-0.8,0.583333
-0.75,0.75
-0.7,0.75
-0.65,0.75
-0.6,0.916667
-0.55,0.916667
-0.5,1
-0.45,1
-0.4,1
-0.35,1
-0.3,1
-0.25,1
-0.2,1
-0.15,1
-0.1,1
-0.05,1
3.19189e-16,1
