1.65808, 1.11839, 0, -0.741514, -0.500157, 0.447214,-0.998916,-1
1.6383, 1.14715, 0, -0.732672, -0.513022, 0.447214,-0.998916,-1
1.61803, 1.17557, 0, -0.723607, -0.525731, 0.447214,-0.99885,-1
1.59727, 1.20363, 0, -0.714321, -0.53828, 0.447214,-0.99885,-1
1.57602, 1.23132, 0, -0.704818, -0.550664, 0.447214,-0.99885,-1
1.55429, 1.25864, 0, -0.6951, -0.562881, 0.447214,-0.99885,-1
1.53209, 1.28558, 0, -0.685171, -0.574927, 0.447214,-0.99885,-1
1.50942, 1.31212, 0, -0.675033, -0.586797, 0.447214,-0.99885,-1
1.48629, 1.33826, 0, -0.664689, -0.598489, 0.447214,-0.99885,-1
1.46271, 1.364, 0, -0.654143, -0.609998, 0.447214,-0.99885,-1
1.43868, 1.38932, 0, -0.643397, -0.621321, 0.447214,-0.998839,-1
1.41421, 1.41421, 0, -0.632456, -0.632456, 0.447214,-0.998839,-1
1.38932, 1.43868, 0, -0.621321, -0.643397, 0.447214,-0.998839,-1
1.364, 1.46271, 0, -0.609998, -0.654143, 0.447214,-0.998839,-1
1.33826, 1.48629, 0, -0.598489, -0.664689, 0.447214,-0.998839,-1
1.31212, 1.50942, 0, -0.586797, -0.675033, 0.447214,-0.998839,-1
1.28558, 1.53209, 0, -0.574927, -0.685171, 0.447214,-0.998839,-1
1.25864, 1.55429, 0, -0.562881, -0.6951, 0.447214,-0.998839,-1
1.23132, 1.57602, 0, -0.550664, -0.704818, 0.447214,-0.998767,-1
1.20363, 1.59727, 0, -0.53828, -0.714321, 0.447214,-0.998767,-1
1.17557, 1.61803, 0, -0.525731, -0.723607, 0.447214,-0.998767,-1
1.14715, 1.6383, 0, -0.513022, -0.732672, 0.447214,-0.998767,-1
1.11839, 1.65808, 0, -0.500157, -0.741514, 0.447214,-0.998757,-1
1.08928, 1.67734, 0, -0.48714, -0.75013, 0.447214,-0.998757,-1
1.05984, 1.6961, 0, -0.473974, -0.758517, 0.447214,-0.998757,-1
1.03008, 1.71433, 0, -0.460664, -0.766674, 0.447214,-0.998757,-1
1, 1.73205, 0, -0.447214, -0.774597, 0.447214,-0.998619,-1
0.969619, 1.74924, 0, -0.433627, -0.782284, 0.447214,-0.998619,-1
0.938943, 1.7659, 0, -0.419908, -0.789732, 0.447214,-0.998619,-1
0.907981, 1.78201, 0, -0.406061, -0.79694, 0.447214,-0.998619,-1
0.876742, 1.79759, 0, -0.392091, -0.803906, 0.447214,-0.998619,-1
0.845237, 1.81262, 0, -0.378001, -0.810626, 0.447214,-0.998619,-1
0.813473, 1.82709, 0, -0.363796, -0.8171, 0.447214,-0.998619,-1
0.781462, 1.84101, 0, -0.349481, -0.823325, 0.447214,-0.998619,-1
0.749213, 1.85437, 0, -0.335058, -0.829298, 0.447214,-0.998606,-1
0.716736, 1.86716, 0, -0.320534, -0.83502, 0.447214,-0.998606,-1
0.68404, 1.87939, 0, -0.305912, -0.840487, 0.447214,-0.998606,-1
0.651136, 1.89104, 0, -0.291197, -0.845698, 0.447214,-0.998606,-1
0.618034, 1.90211, 0, -0.276393, -0.850651, 0.447214,-0.998606,-1
0.584743, 1.91261, 0, -0.261505, -0.855345, 0.447214,-0.998606,-1
0.551275, 1.92252, 0, -0.246538, -0.859779, 0.447214,-0.998606,-1
0.517638, 1.93185, 0, -0.231495, -0.86395, 0.447214,-0.998606,-1
0.483844, 1.94059, 0, -0.216382, -0.867859, 0.447214,-0.998234,-1
0.449902, 1.94874, 0, -0.201202, -0.871503, 0.447214,-0.998234,-1
0.415823, 1.9563, 0, -0.185962, -0.874882, 0.447214,-0.998234,-1
0.381618, 1.96325, 0, -0.170665, -0.877994, 0.447214,-0.998234,-1
0.347296, 1.96962, 0, -0.155316, -0.880839, 0.447214,-0.998234,-1
0.312869, 1.97538, 0, -0.139919, -0.883415, 0.447214,-0.998234,-1
0.278346, 1.98054, 0, -0.12448, -0.885723, 0.447214,-0.998234,-1
0.243739, 1.98509, 0, -0.109003, -0.88776, 0.447214,-0.998234,-1
0.209057, 1.98904, 0, -0.0934931, -0.889527, 0.447214,-0.998219,-1
0.174311, 1.99239, 0, -0.0779545, -0.891024, 0.447214,-0.998219,-1
0.139513, 1.99513, 0, -0.0623921, -0.892248, 0.447214,-0.998219,-1
0.104672, 1.99726, 0, -0.0468107, -0.893201, 0.447214,-0.998219,-1
0.069799, 1.99878, 0, -0.0312151, -0.893882, 0.447214,-0.998219,-1
0.0349048, 1.9997, 0, -0.0156099, -0.894291, 0.447214,-0.998219,-1
-2.04603e-13, 2, 0, 9.15011e-14, -0.894427, 0.447214,-0.998219,-1
-0.0349048, 1.9997, 0, 0.0156099, -0.894291, 0.447214,-0.998219,-1
-0.069799, 1.99878, 0, 0.0312151, -0.893882, 0.447214,-0.998074,-1
-0.104672, 1.99726, 0, 0.0468107, -0.893201, 0.447214,-0.998074,-1
-0.139513, 1.99513, 0, 0.0623921, -0.892248, 0.447214,-0.998074,-1
-0.174311, 1.99239, 0, 0.0779545, -0.891024, 0.447214,-0.998074,-1
-0.209057, 1.98904, 0, 0.0934931, -0.889527, 0.447214,-0.998058,-1
-0.243739, 1.98509, 0, 0.109003, -0.88776, 0.447214,-0.998058,-1
-0.278346, 1.98054, 0, 0.12448, -0.885723, 0.447214,-0.998058,-1
-0.312869, 1.97538, 0, 0.139919, -0.883415, 0.447214,-0.998058,-1
-0.347296, 1.96962, 0, 0.155316, -0.880839, 0.447214,-0.997696,-1
-0.381618, 1.96325, 0, 0.170665, -0.877994, 0.447214,-0.997696,-1
-0.415823, 1.9563, 0, 0.185962, -0.874882, 0.447214,-0.997696,-1
-0.449902, 1.94874, 0, 0.201202, -0.871503, 0.447214,-0.997696,-1
-0.483844, 1.94059, 0, 0.216382, -0.867859, 0.447214,-0.997696,-1
-0.517638, 1.93185, 0, 0.231495, -0.86395, 0.447214,-0.997696,-1
-0.551275, 1.92252, 0, 0.246538, -0.859779, 0.447214,-0.997696,-1
-0.584743, 1.91261, 0, 0.261505, -0.855345, 0.447214,-0.997696,-1
-0.618034, 1.90211, 0, 0.276393, -0.850651, 0.447214,-0.997677,-1
-0.651136, 1.89104, 0, 0.291197, -0.845698, 0.447214,-0.997677,-1
-0.68404, 1.87939, 0, 0.305912, -0.840487, 0.447214,-0.997677,-1
-0.716736, 1.86716, 0, 0.320534, -0.83502, 0.447214,-0.997677,-1
-0.749213, 1.85437, 0, 0.335058, -0.829298, 0.447214,-0.997677,-1
-0.781462, 1.84101, 0, 0.349481, -0.823325, 0.447214,-0.997677,-1
-0.813473, 1.82709, 0, 0.363796, -0.8171, 0.447214,-0.997677,-1
-0.845237, 1.81262, 0, 0.378001, -0.810626, 0.447214,-0.997677,-1
-0.876742, 1.79759, 0, 0.392091, -0.803906, 0.447214,-0.997227,-1
-0.907981, 1.78201, 0, 0.406061, -0.79694, 0.447214,-0.997227,-1
-0.938943, 1.7659, 0, 0.419908, -0.789732, 0.447214,-0.997227,-1
-0.969619, 1.74924, 0, 0.433627, -0.782284, 0.447214,-0.997227,-1
-1, 1.73205, 0, 0.447214, -0.774597, 0.447214,-0.997205,-1
-1.03008, 1.71433, 0, 0.460664, -0.766674, 0.447214,-0.997205,-1
-1.05984, 1.6961, 0, 0.473974, -0.758517, 0.447214,-0.997205,-1
-1.08928, 1.67734, 0, 0.48714, -0.75013, 0.447214,-0.997205,-1
-1.11839, 1.65808, 0, 0.500157, -0.741514, 0.447214,-0.997004,-1
-1.14715, 1.6383, 0, 0.513022, -0.732672, 0.447214,-0.997004,-1
-1.17557, 1.61803, 0, 0.525731, -0.723607, 0.447214,-0.997004,-1
-1.20363, 1.59727, 0, 0.53828, -0.714321, 0.447214,-0.997004,-1
-1.23132, 1.57602, 0, 0.550664, -0.704818, 0.447214,-0.997004,-1
-1.25864, 1.55429, 0, 0.562881, -0.6951, 0.447214,-0.997004,-1
-1.28558, 1.53209, 0, 0.574927, -0.685171, 0.447214,-0.997004,-1
-1.31212, 1.50942, 0, 0.586797, -0.675033, 0.447214,-0.997004,-1
-1.33826, 1.48629, 0, 0.598489, -0.664689, 0.447214,-0.99698,-1
-1.364, 1.46271, 0, 0.609998, -0.654143, 0.447214,-0.99698,-1
-1.38932, 1.43868, 0, 0.621321, -0.643397, 0.447214,-0.99698,-1
-1.41421, 1.41421, 0, 0.632456, -0.632456, 0.447214,-0.99698,-1
-1.43868, 1.38932, 0, 0.643397, -0.621321, 0.447214,-0.99698,-1
-1.46271, 1.364, 0, 0.654143, -0.609998, 0.447214,-0.99698,-1
-1.48629, 1.33826, 0, 0.664689, -0.598489, 0.447214,-0.99698,-1
-1.50942, 1.31212, 0, 0.675033, -0.586797, 0.447214,-0.99698,-1
-1.53209, 1.28558, 0, 0.685171, -0.574927, 0.447214,-0.996227,-1
-1.55429, 1.25864, 0, 0.6951, -0.562881, 0.447214,-0.996227,-1
-1.57602, 1.23132, 0, 0.704818, -0.550664, 0.447214,-0.996227,-1
-1.59727, 1.20363, 0, 0.714321, -0.53828, 0.447214,-0.996227,-1
-1.61803, 1.17557, 0, 0.723607, -0.525731, 0.447214,-0.996197,-1
-1.6383, 1.14715, 0, 0.732672, -0.513022, 0.447214,-0.996197,-1
-1.65808, 1.11839, 0, 0.741514, -0.500157, 0.447214,-0.996197,-1
-1.67734, 1.08928, 0, 0.75013, -0.48714, 0.447214,-0.996197,-1
-1.6961, 1.05984, 0, 0.758517, -0.473974, 0.447214,-0.996159,-1
-1.71433, 1.03008, 0, 0.766674, -0.460664, 0.447214,-0.996159,-1
-1.73205, 1, 0, 0.774597, -0.447214, 0.447214,-0.996159,-1
-1.74924, 0.969619, 0, 0.782284, -0.433627, 0.447214,-0.996159,-1
-1.7659, 0.938943, 0, 0.789732, -0.419908, 0.447214,-0.996159,-1
-1.78201, 0.907981, 0, 0.79694, -0.406061, 0.447214,-0.996159,-1
-1.79759, 0.876742, 0, 0.803906, -0.392091, 0.447214,-0.996159,-1
-1.81262, 0.845237, 0, 0.810626, -0.378001, 0.447214,-0.996159,-1
-1.82709, 0.813473, 0, 0.8171, -0.363796, 0.447214,-0.996129,-1
-1.84101, 0.781462, 0, 0.823325, -0.349481, 0.447214,-0.996129,-1
-1.85437, 0.749213, 0, 0.829298, -0.335058, 0.447214,-0.996129,-1
-1.86716, 0.716736, 0, 0.83502, -0.320534, 0.447214,-0.996129,-1
-1.87939, 0.68404, 0, 0.840487, -0.305912, 0.447214,-0.996129,-1
-1.89104, 0.651136, 0, 0.845698, -0.291197, 0.447214,-0.996129,-1
-1.90211, 0.618034, 0, 0.850651, -0.276393, 0.447214,-0.996129,-1
-1.91261, 0.584743, 0, 0.855345, -0.261505, 0.447214,-0.996129,-1
-1.92252, 0.551275, 0, 0.859779, -0.246538, 0.447214,-0.995829,-1
-1.93185, 0.517638, 0, 0.86395, -0.231495, 0.447214,-0.995829,-1
-1.94059, 0.483844, 0, 0.867859, -0.216382, 0.447214,-0.995829,-1
-1.94874, 0.449902, 0, 0.871503, -0.201202, 0.447214,-0.995829,-1
-1.9563, 0.415823, 0, 0.874882, -0.185962, 0.447214,-0.995766,-1
-1.96325, 0.381618, 0, 0.877994, -0.170665, 0.447214,-0.995766,-1
-1.96962, 0.347296, 0, 0.880839, -0.155316, 0.447214,-0.995766,-1
-1.97538, 0.312869, 0, 0.883415, -0.139919, 0.447214,-0.995766,-1
-1.98054, 0.278346, 0, 0.885723, -0.12448, 0.447214,-0.995753,-1
-1.98509, 0.243739, 0, 0.88776, -0.109003, 0.447214,-0.995753,-1
-1.98904, 0.209057, 0, 0.889527, -0.0934931, 0.447214,-0.995753,-1
-1.99239, 0.174311, 0, 0.891024, -0.0779545, 0.447214,-0.995753,-1
-1.99513, 0.139513, 0, 0.892248, -0.0623921, 0.447214,-0.995753,-1
-1.99726, 0.104672, 0, 0.893201, -0.0468107, 0.447214,-0.995753,-1
-1.99878, 0.069799, 0, 0.893882, -0.0312151, 0.447214,-0.995753,-1
-1.9997, 0.0349048, 0, 0.894291, -0.0156099, 0.447214,-0.995753,-1
-2, -4.09205e-13, 0, 0.894427, 1.83002e-13, 0.447214,-0.995689,-1
-1.9997, -0.0349048, 0, 0.894291, 0.0156099, 0.447214,-0.995689,-1
-1.99878, -0.069799, 0, 0.893882, 0.0312151, 0.447214,-0.995689,-1
-1.99726, -0.104672, 0, 0.893201, 0.0468107, 0.447214,-0.995689,-1
-1.99513, -0.139513, 0, 0.892248, 0.0623921, 0.447214,-0.995689,-1
-1.99239, -0.174311, 0, 0.891024, 0.0779545, 0.447214,-0.995689,-1
-1.98904, -0.209057, 0, 0.889527, 0.0934931, 0.447214,-0.995689,-1
-1.98509, -0.243739, 0, 0.88776, 0.109003, 0.447214,-0.995689,-1
-1.98054, -0.278346, 0, 0.885723, 0.12448, 0.447214,-0.995523,-1
-1.97538, -0.312869, 0, 0.883415, 0.139919, 0.447214,-0.995523,-1
-1.96962, -0.347296, 0, 0.880839, 0.155316, 0.447214,-0.995523,-1
-1.96325, -0.381618, 0, 0.877994, 0.170665, 0.447214,-0.995523,-1
-1.9563, -0.415823, 0, 0.874882, 0.185962, 0.447214,-0.995523,-1
-1.94874, -0.449902, 0, 0.871503, 0.201202, 0.447214,-0.995523,-1
-1.94059, -0.483844, 0, 0.867859, 0.216382, 0.447214,-0.995523,-1
-1.93185, -0.517638, 0, 0.86395, 0.231495, 0.447214,-0.995523,-1
-1.92252, -0.551275, 0, 0.859779, 0.246538, 0.447214,-0.995459,-1
-1.91261, -0.584743, 0, 0.855345, 0.261505, 0.447214,-0.995459,-1
-1.90211, -0.618034, 0, 0.850651, 0.276393, 0.447214,-0.995459,-1
-1.89104, -0.651136, 0, 0.845698, 0.291197, 0.447214,-0.995459,-1
-1.87939, -0.68404, 0, 0.840487, 0.305912, 0.447214,-0.995459,-1
-1.86716, -0.716736, 0, 0.83502, 0.320534, 0.447214,-0.995459,-1
-1.85437, -0.749213, 0, 0.829298, 0.335058, 0.447214,-0.995459,-1
-1.84101, -0.781462, 0, 0.823325, 0.349481, 0.447214,-0.995459,-1
-1.82709, -0.813473, 0, 0.8171, 0.363796, 0.447214,-0.995161,-1
-1.81262, -0.845237, 0, 0.810626, 0.378001, 0.447214,-0.995161,-1
-1.79759, -0.876742, 0, 0.803906, 0.392091, 0.447214,-0.995161,-1
-1.78201, -0.907981, 0, 0.79694, 0.406061, 0.447214,-0.995161,-1
-1.7659, -0.938943, 0, 0.789732, 0.419908, 0.447214,-0.995161,-1
-1.74924, -0.969619, 0, 0.782284, 0.433627, 0.447214,-0.995161,-1
-1.73205, -1, 0, 0.774597, 0.447214, 0.447214,-0.995161,-1
-1.71433, -1.03008, 0, 0.766674, 0.460664, 0.447214,-0.995161,-1
-1.6961, -1.05984, 0, 0.758517, 0.473974, 0.447214,-0.995141,-1
-1.67734, -1.08928, 0, 0.75013, 0.48714, 0.447214,-0.995141,-1
-1.65808, -1.11839, 0, 0.741514, 0.500157, 0.447214,-0.995141,-1
-1.6383, -1.14715, 0, 0.732672, 0.513022, 0.447214,-0.995141,-1
-1.61803, -1.17557, 0, 0.723607, 0.525731, 0.447214,-0.995141,-1
-1.59727, -1.20363, 0, 0.714321, 0.53828, 0.447214,-0.995141,-1
-1.57602, -1.23132, 0, 0.704818, 0.550664, 0.447214,-0.995141,-1
-1.55429, -1.25864, 0, 0.6951, 0.562881, 0.447214,-0.995141,-1
-1.53209, -1.28558, 0, 0.685171, 0.574927, 0.447214,-0.995124,-1
-1.50942, -1.31212, 0, 0.675033, 0.586797, 0.447214,-0.995124,-1
-1.48629, -1.33826, 0, 0.664689, 0.598489, 0.447214,-0.995124,-1
-1.46271, -1.364, 0, 0.654143, 0.609998, 0.447214,-0.995124,-1
-1.43868, -1.38932, 0, 0.643397, 0.621321, 0.447214,-0.995124,-1
-1.41421, -1.41421, 0, 0.632456, 0.632456, 0.447214,-0.995124,-1
-1.38932, -1.43868, 0, 0.621321, 0.643397, 0.447214,-0.995124,-1
-1.364, -1.46271, 0, 0.609998, 0.654143, 0.447214,-0.995124,-1
-1.33826, -1.48629, 0, 0.598489, 0.664689, 0.447214,-0.995075,-1
-1.31212, -1.50942, 0, 0.586797, 0.675033, 0.447214,-0.995075,-1
-1.28558, -1.53209, 0, 0.574927, 0.685171, 0.447214,-0.995075,-1
-1.25864, -1.55429, 0, 0.562881, 0.6951, 0.447214,-0.995075,-1
-1.23132, -1.57602, 0, 0.550664, 0.704818, 0.447214,-0.995075,-1
-1.20363, -1.59727, 0, 0.53828, 0.714321, 0.447214,-0.995075,-1
-1.17557, -1.61803, 0, 0.525731, 0.723607, 0.447214,-0.995075,-1
-1.14715, -1.6383, 0, 0.513022, 0.732672, 0.447214,-0.995075,-1
-1.11839, -1.65808, 0, 0.500157, 0.741514, 0.447214,-0.995074,-1
-1.08928, -1.67734, 0, 0.48714, 0.75013, 0.447214,-0.995074,-1
-1.05984, -1.6961, 0, 0.473974, 0.758517, 0.447214,-0.995074,-1
-1.03008, -1.71433, 0, 0.460664, 0.766674, 0.447214,-0.995074,-1
-1, -1.73205, 0, 0.447214, 0.774597, 0.447214,-0.995034,-1
-0.969619, -1.74924, 0, 0.433627, 0.782284, 0.447214,-0.995034,-1
-0.938943, -1.7659, 0, 0.419908, 0.789732, 0.447214,-0.995034,-1
-0.907981, -1.78201, 0, 0.406061, 0.79694, 0.447214,-0.995034,-1
-0.876742, -1.79759, 0, 0.392091, 0.803906, 0.447214,-0.994606,-1
-0.845237, -1.81262, 0, 0.378001, 0.810626, 0.447214,-0.994606,-1
-0.813473, -1.82709, 0, 0.363796, 0.8171, 0.447214,-0.994606,-1
-0.781462, -1.84101, 0, 0.349481, 0.823325, 0.447214,-0.994606,-1
-0.749213, -1.85437, 0, 0.335058, 0.829298, 0.447214,-0.994606,-1
-0.716736, -1.86716, 0, 0.320534, 0.83502, 0.447214,-0.994606,-1
-0.68404, -1.87939, 0, 0.305912, 0.840487, 0.447214,-0.994606,-1
-0.651136, -1.89104, 0, 0.291197, 0.845698, 0.447214,-0.994606,-1
-0.618034, -1.90211, 0, 0.276393, 0.850651, 0.447214,-0.994537,-1
-0.584743, -1.91261, 0, 0.261505, 0.855345, 0.447214,-0.994537,-1
-0.551275, -1.92252, 0, 0.246538, 0.859779, 0.447214,-0.994537,-1
-0.517638, -1.93185, 0, 0.231495, 0.86395, 0.447214,-0.994537,-1
-0.483844, -1.94059, 0, 0.216382, 0.867859, 0.447214,-0.994537,-1
-0.449902, -1.94874, 0, 0.201202, 0.871503, 0.447214,-0.994537,-1
-0.415823, -1.9563, 0, 0.185962, 0.874882, 0.447214,-0.994537,-1
-0.381618, -1.96325, 0, 0.170665, 0.877994, 0.447214,-0.994537,-1
-0.347296, -1.96962, 0, 0.155316, 0.880839, 0.447214,-0.99401,-1
-0.312869, -1.97538, 0, 0.139919, 0.883415, 0.447214,-0.99401,-1
-0.278346, -1.98054, 0, 0.12448, 0.885723, 0.447214,-0.99401,-1
-0.243739, -1.98509, 0, 0.109003, 0.88776, 0.447214,-0.99401,-1
-0.209057, -1.98904, 0, 0.0934931, 0.889527, 0.447214,-0.99401,-1
-0.174311, -1.99239, 0, 0.0779545, 0.891024, 0.447214,-0.99401,-1
-0.139513, -1.99513, 0, 0.0623921, 0.892248, 0.447214,-0.99401,-1
-0.104672, -1.99726, 0, 0.0468107, 0.893201, 0.447214,-0.99401,-1
-0.069799, -1.99878, 0, 0.0312151, 0.893882, 0.447214,-0.993964,-1
-0.0349048, -1.9997, 0, 0.0156099, 0.894291, 0.447214,-0.993964,-1
6.49779e-13, -2, 0, -2.9059e-13, 0.894427, 0.447214,-0.993964,-1
0.0349048, -1.9997, 0, -0.0156099, 0.894291, 0.447214,-0.993964,-1
0.069799, -1.99878, 0, -0.0312151, 0.893882, 0.447214,-0.993964,-1
0.104672, -1.99726, 0, -0.0468107, 0.893201, 0.447214,-0.993964,-1
0.139513, -1.99513, 0, -0.0623921, 0.892248, 0.447214,-0.993964,-1
0.174311, -1.99239, 0, -0.0779545, 0.891024, 0.447214,-0.993964,-1
0.209057, -1.98904, 0, -0.0934931, 0.889527, 0.447214,-0.993919,-1
0.243739, -1.98509, 0, -0.109003, 0.88776, 0.447214,-0.993919,-1
0.278346, -1.98054, 0, -0.12448, 0.885723, 0.447214,-0.993919,-1
0.312869, -1.97538, 0, -0.139919, 0.883415, 0.447214,-0.993919,-1
0.347296, -1.96962, 0, -0.155316, 0.880839, 0.447214,-0.993919,-1
0.381618, -1.96325, 0, -0.170665, 0.877994, 0.447214,-0.993919,-1
0.415823, -1.9563, 0, -0.185962, 0.874882, 0.447214,-0.993919,-1
0.449902, -1.94874, 0, -0.201202, 0.871503, 0.447214,-0.993919,-1
0.483844, -1.94059, 0, -0.216382, 0.867859, 0.447214,-0.993846,-1
0.517638, -1.93185, 0, -0.231495, 0.86395, 0.447214,-0.993846,-1
0.551275, -1.92252, 0, -0.246538, 0.859779, 0.447214,-0.993846,-1
0.584743, -1.91261, 0, -0.261505, 0.855345, 0.447214,-0.993846,-1
0.618034, -1.90211, 0, -0.276393, 0.850651, 0.447214,-0.993846,-1
0.651136, -1.89104, 0, -0.291197, 0.845698, 0.447214,-0.993846,-1
0.68404, -1.87939, 0, -0.305912, 0.840487, 0.447214,-0.993846,-1
0.716736, -1.86716, 0, -0.320534, 0.83502, 0.447214,-0.993846,-1
0.749213, -1.85437, 0, -0.335058, 0.829298, 0.447214,-0.993768,-1
0.781462, -1.84101, 0, -0.349481, 0.823325, 0.447214,-0.993768,-1
0.813473, -1.82709, 0, -0.363796, 0.8171, 0.447214,-0.993768,-1
0.845237, -1.81262, 0, -0.378001, 0.810626, 0.447214,-0.993768,-1
0.876742, -1.79759, 0, -0.392091, 0.803906, 0.447214,-0.993718,-1
0.907981, -1.78201, 0, -0.406061, 0.79694, 0.447214,-0.993718,-1
0.938943, -1.7659, 0, -0.419908, 0.789732, 0.447214,-0.993718,-1
0.969619, -1.74924, 0, -0.433627, 0.782284, 0.447214,-0.993718,-1
1, -1.73205, 0, -0.447214, 0.774597, 0.447214,-0.993079,-1
1.03008, -1.71433, 0, -0.460664, 0.766674, 0.447214,-0.993079,-1
1.05984, -1.6961, 0, -0.473974, 0.758517, 0.447214,-0.993079,-1
1.08928, -1.67734, 0, -0.48714, 0.75013, 0.447214,-0.993079,-1
1.11839, -1.65808, 0, -0.500157, 0.741514, 0.447214,-0.993079,-1
1.14715, -1.6383, 0, -0.513022, 0.732672, 0.447214,-0.993079,-1
1.17557, -1.61803, 0, -0.525731, 0.723607, 0.447214,-0.993079,-1
1.20363, -1.59727, 0, -0.53828, 0.714321, 0.447214,-0.993079,-1
1.23132, -1.57602, 0, -0.550664, 0.704818, 0.447214,-0.993002,-1
1.25864, -1.55429, 0, -0.562881, 0.6951, 0.447214,-0.993002,-1
1.28558, -1.53209, 0, -0.574927, 0.685171, 0.447214,-0.993002,-1
1.31212, -1.50942, 0, -0.586797, 0.675033, 0.447214,-0.993002,-1
1.33826, -1.48629, 0, -0.598489, 0.664689, 0.447214,-0.993002,-1
1.364, -1.46271, 0, -0.609998, 0.654143, 0.447214,-0.993002,-1
1.38932, -1.43868, 0, -0.621321, 0.643397, 0.447214,-0.993002,-1
1.41421, -1.41421, 0, -0.632456, 0.632456, 0.447214,-0.993002,-1
1.43868, -1.38932, 0, -0.643397, 0.621321, 0.447214,-0.992707,-1
1.46271, -1.364, 0, -0.654143, 0.609998, 0.447214,-0.992707,-1
1.48629, -1.33826, 0, -0.664689, 0.598489, 0.447214,-0.992707,-1
1.50942, -1.31212, 0, -0.675033, 0.586797, 0.447214,-0.992707,-1
1.53209, -1.28558, 0, -0.685171, 0.574927, 0.447214,-0.992707,-1
1.55429, -1.25864, 0, -0.6951, 0.562881, 0.447214,-0.992707,-1
1.57602, -1.23132, 0, -0.704818, 0.550664, 0.447214,-0.992707,-1
1.59727, -1.20363, 0, -0.714321, 0.53828, 0.447214,-0.992707,-1
1.61803, -1.17557, 0, -0.723607, 0.525731, 0.447214,-0.992652,-1
1.6383, -1.14715, 0, -0.732672, 0.513022, 0.447214,-0.992652,-1
1.65808, -1.11839, 0, -0.741514, 0.500157, 0.447214,-0.992652,-1
1.67734, -1.08928, 0, -0.75013, 0.48714, 0.447214,-0.992652,-1
1.6961, -1.05984, 0, -0.758517, 0.473974, 0.447214,-0.992652,-1
1.71433, -1.03008, 0, -0.766674, 0.460664, 0.447214,-0.992652,-1
1.73205, -1, 0, -0.774597, 0.447214, 0.447214,-0.992652,-1
1.74924, -0.969619, 0, -0.782284, 0.433627, 0.447214,-0.992652,-1
1.7659, -0.938943, 0, -0.789732, 0.419908, 0.447214,-0.992309,-1
1.78201, -0.907981, 0, -0.79694, 0.406061, 0.447214,-0.992309,-1
1.79759, -0.876742, 0, -0.803906, 0.392091, 0.447214,-0.992309,-1
1.81262, -0.845237, 0, -0.810626, 0.378001, 0.447214,-0.992309,-1
