-1,0
-0.95,0.0268555
-0.9,0.0537109
-0.85,0.0786133
-0.8,0.0942383
-0.75,0.10791
-0.7,0.123535
-0.65,0.147949
-0.6,0.163086
-0.55,0.176758
-0.5,0.184082
-0.45,0.192383
-0.4,0.201172
-0.35,0.20459
-0.3,0.208008
-0.25,0.214355
-0.2,0.225586
-0.15,0.233398
-0.1,0.238281
-0.05,0.240234
3.19189e-16,0.242676
