-1,0
-0.95,0.229588
-0.9,0.3878
-0.85,0.502806
-0.8,0.597903
-0.75,0.689929
-0.7,0.801123
-0.65,0.87271
-0.6,0.91814
-0.55,0.955946
-0.5,0.984221
-0.45,0.993646
-0.4,0.995552
-0.35,0.996611
-0.3,0.99767
-0.25,0.9982
-0.2,0.998835
-0.15,0.999365
-0.1,0.999471
-0.05,0.999894
3.19189e-16,1
