-1,0
-0.95,0.619507
-0.9,0.804299
-0.85,0.87917
-0.8,0.912845
-0.75,0.933919
-0.7,0.950863
-0.65,0.964948
-0.6,0.974161
-0.55,0.981574
-0.5,0.985492
-0.45,0.988669
-0.4,0.990893
-0.35,0.992905
-0.3,0.993858
-0.25,0.994599
-0.2,0.995235
-0.15,0.996294
-0.1,0.996399
-0.05,0.997247
3.19189e-16,0.997564
