-1,0
-0.95,0.240496
-0.9,0.388224
-0.85,0.495182
-0.8,0.583501
-0.75,0.661231
-0.7,0.735677
-0.65,0.799534
-0.6,0.853648
-0.55,0.897384
-0.5,0.935614
-0.45,0.966748
-0.4,0.977867
-0.35,0.984751
-0.3,0.988987
-0.25,0.99174
-0.2,0.993752
-0.15,0.994493
-0.1,0.995023
-0.05,0.99587
3.19189e-16,0.996505
